hour,eic,name,tso,direction,hub_from,hub_to,substation_from,substation_to,element_type,fmax_type,u,imax,fmax,frm,fref,ram,contingency_count,tso_disagreement
2024-08-29 16:00:00+00:00,10T-DE-NL-00002T,Diele - Meeden 380 White,TENNETBV,OPPOSITE,DE,NL,Diele,Meeden,TieLine,SEASONAL,380.0,1520.0,1053.0,105.0,948.0,670.0,2,False
2024-08-29 16:00:00+00:00,10T-DE-NL-00005N,Maasbracht - Oberzier 380 white,AMPRION,DIRECT,NL,DE,Maasbracht,Oberzier,TieLine,SEASONAL,380.0,2500.0,1732.0,173.0,908.0,1273.0,7,False
2024-08-29 16:00:00+00:00,10T-DE-NL-00005N,Maasbracht - Oberzier 380 white,AMPRION,OPPOSITE,NL,DE,Maasbracht,Oberzier,TieLine,SEASONAL,380.0,2500.0,1732.0,173.0,-908.0,1683.0,5,False
2024-08-29 16:00:00+00:00,10T-HR-SI-000022,Pehlin - Divaca,HOPS,DIRECT,HR,SI,Pehlin,Divaca,TieLine,SEASONAL,220.0,960.0,374.0,37.0,-102.0,165.0,1,False
2024-08-29 16:00:00+00:00,10T-HR-SI-000022,Pehlin - Divaca,HOPS,OPPOSITE,HR,SI,Pehlin,Divaca,TieLine,SEASONAL,220.0,960.0,374.0,37.0,58.0,422.0,2,False
2024-08-29 16:00:00+00:00,10T-HR-SI-00004Z,Tumbri - Krsko 1,HOPS,OPPOSITE,HR,SI,Tumbri,Krsko,TieLine,SEASONAL,380.0,1920.0,1330.0,133.0,635.0,1047.0,1,False
2024-08-29 16:00:00+00:00,10T-HU-SK-00001T,Levice - God,SEPS,DIRECT,SK,HU,Levice,God,TieLine,FIXED,380.0,2000.0,1386.0,139.0,1072.0,751.0,1,False
2024-08-29 16:00:00+00:00,10T-HU-UA-00002F,Kisvarda - Mukachevo,MAVIR,DIRECT,HU,UA,Kisvarda,Mukachevo,TieLine,SEASONAL,220.0,640.0,249.0,25.0,-21.0,162.0,1,False
2024-08-29 16:00:00+00:00,10T-RO-RS-00001V,Portile de Fier - Djerdap,TRANSELECTRICA,OPPOSITE,RO,RS,Portile de Fier,Djerdap,TieLine,SEASONAL,380.0,1836.0,1272.0,127.0,889.0,322.0,1,False
2024-08-29 16:00:00+00:00,10T-SK-UA-00001W,V.Kapusany - Mukachevo (WPS),SEPS,DIRECT,SK,UA,Velke Kapusany,Mukachevo,TieLine,SEASONAL,380.0,1570.0,1088.0,109.0,635.0,732.0,1,False
2024-08-29 16:00:00+00:00,10T-SK-UA-00001W,V.Kapusany - Mukachevo (WPS),SEPS,OPPOSITE,SK,UA,Velke Kapusany,Mukachevo,TieLine,SEASONAL,380.0,1570.0,1088.0,109.0,-635.0,1226.0,1,False
2024-08-29 16:00:00+00:00,10T1001A1001A09N,Dobrzen - Detmarovice,PSE,DIRECT,PL,CZ,Dobrzen,Detmarovice,TieLine,DYNAMIC,380.0,1746.0,1210.0,121.0,573.0,531.0,1,False
2024-08-29 16:00:00+00:00,10T1001C--00056R,Gabcikovo - Gonyu,MAVIR,OPPOSITE,SK,HU,Gabcikovo,Gonyu,TieLine,FIXED,380.0,2000.0,1386.0,139.0,-499.0,1215.0,1,False
2024-08-29 16:00:00+00:00,10T1001C--00101B,Cirkovce - Heviz,MAVIR,DIRECT,SI,HU,Cirkovce,Heviz,TieLine,FIXED,380.0,2000.0,1109.0,139.0,769.0,1038.0,3,True
2024-08-29 16:00:00+00:00,10T1001C--00101B,Cirkovce - Heviz,MAVIR,OPPOSITE,SI,HU,Cirkovce,Heviz,TieLine,FIXED,380.0,2000.0,1109.0,139.0,-769.0,958.0,2,True
2024-08-29 16:00:00+00:00,10T1001C--001223,Sokolnice - Zaya - V244,CEPS,DIRECT,CZ,AT,Sokolnice,Zaya,TieLine,DYNAMIC,220.0,747.0,291.0,29.0,64.0,199.0,1,False
2024-08-29 16:00:00+00:00,10T1001C--001223,Sokolnice - Zaya - V244,CEPS,OPPOSITE,CZ,AT,Sokolnice,Zaya,TieLine,DYNAMIC,220.0,747.0,291.0,29.0,-64.0,325.0,1,False
2024-08-29 16:00:00+00:00,11T0-0000-0013-F,PST Vierraden 441,50HERTZ,OPPOSITE,DE,DE,Vierraden,Vierraden,PST,FIXED,380.0,2000.0,1386.0,139.0,-1004.0,1631.0,1,False
2024-08-29 16:00:00+00:00,11T0-0000-0781-W,Y-Oberzier (-Paffendorf - Sechtem) SECHTM N,AMPRION,DIRECT,DE,DE,Oberzier,Y-Paffendorf,Line,DYNAMIC,380.0,3110.0,2155.0,215.0,1866.0,1123.0,2,False
2024-08-29 16:00:00+00:00,11T0-0000-0984-D,Y-Altheim (-Simbach - St. Peter) 233/230,TENNETGMBH,DIRECT,DE,AT,Altheim,Y Simbach,TieLine,DYNAMIC,220.0,910.0,355.0,35.0,329.0,97.0,1,False
2024-08-29 16:00:00+00:00,11T0-0000-1496-M,Emscherbruch  - Mengede  RECKLI N,AMPRION,OPPOSITE,DE,DE,Emscherbruch,Mengede,Line,DYNAMIC,380.0,2939.0,2036.0,204.0,-398.0,1523.0,1,False
2024-08-29 16:00:00+00:00,11TD2L000000003L,Altheim - Sittling 219,TENNETGMBH,OPPOSITE,DE,DE,Altheim,Sittling,Line,DYNAMIC,220.0,910.0,355.0,35.0,300.0,138.0,1,False
2024-08-29 16:00:00+00:00,14T-220-0-002213,Tauern - Weissenbach 221,APG,DIRECT,AT,AT,Tauern,Weissenbach,Line,SEASONAL,220.0,821.0,320.0,32.0,400.0,121.0,1,False
2024-08-29 16:00:00+00:00,14T-220-0-0273BO,Strass - Thaur 273B,APG,DIRECT,AT,AT,Strass,Thaur,Line,SEASONAL,220.0,1090.0,425.0,42.0,81.0,245.0,1,False
2024-08-29 16:00:00+00:00,14T-221-0-00223Q,Hessenberg - Weissenbach 223,APG,OPPOSITE,AT,AT,Hessenberg,Weissenbach,Line,SEASONAL,220.0,821.0,320.0,32.0,303.0,92.0,1,False
2024-08-29 16:00:00+00:00,14T-22220-TAPSTO,Tauern - Tauern TAPST,APG,OPPOSITE,AT,AT,Tauern,Tauern,PST,SEASONAL,220.0,1493.0,582.0,58.0,471.0,280.0,1,False
2024-08-29 16:00:00+00:00,14T-38220-WT041O,Westtirol 1 - Westtirol 2 WTRHU41,APG,OPPOSITE,AT,AT,Westtirol 1,Westtirol 2,Transformer,SEASONAL,220.0,1443.0,1000.0,100.0,308.0,304.0,3,False
2024-08-29 16:00:00+00:00,15T-M000002791-J,Gonyu - Gyor,MAVIR,DIRECT,HU,HU,Gonyu,Gyor,Line,FIXED,380.0,2000.0,1386.0,139.0,542.0,880.0,1,False
2024-08-29 16:00:00+00:00,19T000000000299J,Morzyczyn - Dunowo,PSE,DIRECT,PL,PL,Morzyczyn,Dunowo,Line,DYNAMIC,380.0,1179.0,817.0,82.0,723.0,196.0,1,False
2024-08-29 16:00:00+00:00,19T000000001304A,Krosno Iskrzynia - Rzeszow,PSE,OPPOSITE,PL,PL,Krosno Iskrzynia,Rzeszow,Line,DYNAMIC,380.0,1149.0,796.0,80.0,557.0,327.0,1,False
2024-08-29 16:00:00+00:00,19T0000000063830,Mikulowa PST1,PSE,DIRECT,PL,PL,Mikulowa PST1,Mikulowa PST1,PST,DYNAMIC,380.0,1905.0,1320.0,132.0,1153.0,655.0,1,False
2024-08-29 16:00:00+00:00,19T0000000063830,Mikulowa PST1,PSE,OPPOSITE,PL,PL,Mikulowa PST1,Mikulowa PST1,PST,DYNAMIC,380.0,1905.0,1320.0,132.0,-1153.0,1721.0,1,False
2024-08-29 16:00:00+00:00,19T000000006396S,Polaniec - Tarnow,PSE,DIRECT,PL,PL,Polaniec,Tarnow,Line,DYNAMIC,380.0,1149.0,796.0,80.0,485.0,312.0,1,False
2024-08-29 16:00:00+00:00,22T-BE-IN-LI0130,Gramme - Achene 380.10,ELIA,OPPOSITE,BE,BE,Achene,Gramme,Line,SEASONAL,380.0,2202.0,1526.0,153.0,-567.0,1456.0,1,False
2024-08-29 16:00:00+00:00,22T-BE-IN-LI018R,Lixhe - Gramme 380.11,ELIA,DIRECT,BE,BE,Gramme,Lixhe,Line,SEASONAL,380.0,2051.0,1421.0,142.0,950.0,897.0,1,False
2024-08-29 16:00:00+00:00,22T-BE-IN-LI02AK,Doel - Zandvliet 380.25,ELIA,DIRECT,BE,BE,Doel,Zandvliet,Line,SEASONAL,380.0,2040.0,1413.0,141.0,327.0,773.0,1,False
2024-08-29 16:00:00+00:00,22T-BE-PST--001W,PST Van Eyck 1,ELIA,DIRECT,BE,BE,Van Eyck,Van Eyck,PST,SEASONAL,380.0,2042.0,1415.0,141.0,-184.0,1401.0,1,False
2024-08-29 16:00:00+00:00,22T-BE-PST--002U,PST Van Eyck 2,ELIA,DIRECT,BE,BE,Van Eyck,Van Eyck,PST,SEASONAL,380.0,2042.0,1415.0,141.0,175.0,1507.0,4,False
2024-08-29 16:00:00+00:00,22T-BE-PST--002U,PST Van Eyck 2,ELIA,OPPOSITE,BE,BE,Van Eyck,Van Eyck,PST,SEASONAL,380.0,2042.0,1415.0,141.0,47.0,891.0,4,False
2024-08-29 16:00:00+00:00,24T-V425-0000004,V.Dur - Krizovany,SEPS,DIRECT,SK,SK,V.Dur,Krizovany,Line,FIXED,380.0,2100.0,1455.0,145.0,-661.0,1103.0,1,False
2024-08-29 16:00:00+00:00,24T-V429-0000005,Gabcikovo - P.Biskupice,SEPS,DIRECT,SK,SK,Gabcikovo,P.Biskupice,Line,FIXED,380.0,2280.0,1580.0,158.0,-566.0,1183.0,1,False
2024-08-29 16:00:00+00:00,24T-V490-000000G,V.Dur - Levice 1,SEPS,DIRECT,SK,SK,V.Dur,Levice,Line,FIXED,380.0,2100.0,1455.0,145.0,1452.0,603.0,1,False
2024-08-29 16:00:00+00:00,24T-V493-000000Q,H.Zdana - Sucany,SEPS,DIRECT,SK,SK,H.Zdana,Sucany,Line,FIXED,380.0,2000.0,1386.0,139.0,41.0,909.0,1,False
2024-08-29 16:00:00+00:00,30T-ROSI400AT--1,TR Rosiori 400/220 1,TRANSELECTRICA,DIRECT,RO,RO,Rosiori,Rosiori,Transformer,SEASONAL,220.0,577.0,400.0,40.0,351.0,77.0,1,False
2024-08-29 16:00:00+00:00,30TPARO220TRGJ-Q,Paroseni - Targu Jiu Nord,TRANSELECTRICA,OPPOSITE,RO,RO,Paroseni,Targu Jiu Nord,Line,SEASONAL,220.0,690.0,269.0,27.0,157.0,127.0,3,False
2024-08-29 16:00:00+00:00,30TPDFE220RESI1S,Portile de Fier - Resita c1,TRANSELECTRICA,DIRECT,RO,RO,Portile de Fier,Resita c1,Line,SEASONAL,220.0,750.0,292.0,29.0,127.0,187.0,1,False
2024-08-29 16:00:00+00:00,30TSACA220TIMI-K,Sacalaz - Timisoara,TRANSELECTRICA,OPPOSITE,RO,RO,Sacalaz,Timisoara,Line,SEASONAL,220.0,750.0,292.0,29.0,61.0,205.0,1,False
2024-08-29 16:00:00+00:00,31T-0000-A-00200,220 kV Brinje - VE Padene,HOPS,OPPOSITE,HR,HR,Brinje,VE Padene,Line,SEASONAL,220.0,815.0,318.0,32.0,-32.0,182.0,1,False
2024-08-29 16:00:00+00:00,49T0000000000096,Diemen - Lelystad 380 Wit,TENNETBV,OPPOSITE,NL,NL,Diemen,Lelystad,Line,SEASONAL,380.0,3000.0,2078.0,208.0,221.0,1112.0,1,False
2024-08-29 16:00:00+00:00,49T0000000000274,Krimpen a/d IJssel - Geertruidenberg 380 Wit,TENNETBV,DIRECT,NL,NL,Krimpen a/d IJssel,Geertruidenberg,Line,SEASONAL,380.0,2826.0,1958.0,196.0,285.0,2106.0,1,False
2024-08-29 16:00:00+00:00,49T0000000000274,Krimpen a/d IJssel - Geertruidenberg 380 Wit,TENNETBV,OPPOSITE,NL,NL,Krimpen a/d IJssel,Geertruidenberg,Line,SEASONAL,380.0,2826.0,1958.0,196.0,-285.0,1418.0,1,False
2024-08-29 17:00:00+00:00,10T-AT-CZ-00003X,Duernrohr 1 - Slavetice 437,APG,OPPOSITE,AT,CZ,Duernrohr 1,Slavetice,TieLine,SEASONAL,380.0,2438.0,1689.0,169.0,616.0,744.0,1,False
2024-08-29 17:00:00+00:00,10T-AT-DE-000037,Pleinting - St. Peter 258,APG,DIRECT,DE,AT,Pleinting,St. Peter,TieLine,SEASONAL,220.0,1380.0,538.0,54.0,314.0,187.0,1,False
2024-08-29 17:00:00+00:00,10T-AT-SI-00001T,Kainachtal - Maribor 473,APG,OPPOSITE,AT,SI,Kainachtal,Maribor,TieLine,SEASONAL,380.0,1920.0,1330.0,133.0,-698.0,1342.0,1,False
2024-08-29 17:00:00+00:00,10T-AT-SI-00003P,Obersielach - Podlog 247,APG,DIRECT,AT,SI,Obersielach,Podlog,TieLine,SEASONAL,220.0,936.0,365.0,36.0,399.0,82.0,4,False
2024-08-29 17:00:00+00:00,10T-AT-SI-00003P,Obersielach - Podlog 247,APG,OPPOSITE,AT,SI,Obersielach,Podlog,TieLine,SEASONAL,220.0,936.0,365.0,36.0,-345.0,578.0,1,False
2024-08-29 17:00:00+00:00,10T-BA-HR-00003R,Mostar - Zakucac,HOPS,DIRECT,BA,HR,Mostar,Zakucac,TieLine,SEASONAL,220.0,780.0,304.0,30.0,9.0,273.0,1,False
2024-08-29 17:00:00+00:00,10T-BE-FR-000015,Achene - Lonny 380.19,ELIA,DIRECT,BE,FR,Achene,Lonny,TieLine,SEASONAL,380.0,2179.0,1510.0,151.0,-488.0,1377.0,2,False
2024-08-29 17:00:00+00:00,10T-BE-FR-000015,Achene - Lonny 380.19,ELIA,OPPOSITE,BE,FR,Achene,Lonny,TieLine,SEASONAL,380.0,2179.0,1510.0,151.0,544.0,1261.0,5,False
2024-08-29 17:00:00+00:00,10T-CZ-DE-00001W,Hradec - Etzenricht,CEPS,DIRECT,CZ,DE,Hradec,Etzenricht,TieLine,FIXED,380.0,2000.0,1386.0,139.0,0.0,1160.0,1,False
2024-08-29 17:00:00+00:00,10T-CZ-DE-00003S,Hradec - Rohrsdorf - V446,CEPS,DIRECT,CZ,DE,Hradec,Rohrsdorf,TieLine,DYNAMIC,380.0,2325.0,1611.0,161.0,-359.0,1958.0,1,False
2024-08-29 17:00:00+00:00,10T-CZ-DE-00003S,Hradec - Rohrsdorf - V446,CEPS,OPPOSITE,CZ,DE,Hradec,Rohrsdorf,TieLine,DYNAMIC,380.0,2325.0,1611.0,161.0,359.0,977.0,1,False
2024-08-29 17:00:00+00:00,10T-CZ-PL-00004A,Wielopole - Nosovice,PSE,DIRECT,PL,CZ,Wielopole,Nosovice,TieLine,DYNAMIC,380.0,1813.0,1256.0,126.0,257.0,781.0,1,False
2024-08-29 17:00:00+00:00,10T-CZ-PL-00004A,Wielopole - Nosovice,PSE,OPPOSITE,PL,CZ,Wielopole,Nosovice,TieLine,DYNAMIC,380.0,1813.0,1256.0,126.0,-257.0,1479.0,1,False
2024-08-29 17:00:00+00:00,10T-CZ-SK-00001Y,Liskovec - P. Bystrica,CEPS,OPPOSITE,CZ,SK,Liskovec,P. Bystrica,TieLine,FIXED,220.0,665.0,259.0,26.0,-81.0,258.0,1,False
2024-08-29 17:00:00+00:00,10T-CZ-SK-00002W,Nosovice - Varin,CEPS,DIRECT,CZ,SK,Nosovice,Varin,TieLine,FIXED,380.0,1720.0,1192.0,119.0,746.0,836.0,3,False
2024-08-29 17:00:00+00:00,10T-CZ-SK-00002W,Nosovice - Varin,CEPS,OPPOSITE,CZ,SK,Nosovice,Varin,TieLine,FIXED,380.0,1720.0,1192.0,119.0,-746.0,896.0,2,False
2024-08-29 17:00:00+00:00,10T-CZ-SK-00003U,Sokolnice - Krizovany,CEPS,DIRECT,CZ,SK,Sokolnice,Krizovany,TieLine,FIXED,380.0,2000.0,1386.0,139.0,736.0,1247.0,2,False
2024-08-29 17:00:00+00:00,10T-CZ-SK-00003U,Sokolnice - Krizovany,CEPS,OPPOSITE,CZ,SK,Sokolnice,Krizovany,TieLine,FIXED,380.0,2000.0,1386.0,139.0,-761.0,1149.0,3,False
2024-08-29 17:00:00+00:00,10T-DE-FR-000068,Ensdorf - Vigy VIGY2 S,AMPRION,DIRECT,DE,FR,Ensdorf,Vigy,TieLine,FIXED,380.0,2720.0,1884.0,188.0,-1885.0,2907.0,1,False
2024-08-29 17:00:00+00:00,10T-DE-FR-000068,Ensdorf - Vigy VIGY2 S,AMPRION,OPPOSITE,DE,FR,Ensdorf,Vigy,TieLine,FIXED,380.0,2720.0,1884.0,188.0,1885.0,485.0,1,False
2024-08-29 17:00:00+00:00,10T-DE-NL-00002T,Diele - Meeden 380 White,TENNETBV,DIRECT,DE,NL,Diele,Meeden,TieLine,SEASONAL,380.0,1520.0,1053.0,105.0,-533.0,575.0,2,False
2024-08-29 17:00:00+00:00,10T-DE-NL-00002T,Diele - Meeden 380 White,TENNETBV,OPPOSITE,DE,NL,Diele,Meeden,TieLine,SEASONAL,380.0,1520.0,1053.0,105.0,719.0,848.0,2,False
2024-08-29 17:00:00+00:00,10T-DE-NL-00005N,Maasbracht - Oberzier 380 white,AMPRION,DIRECT,NL,DE,Maasbracht,Oberzier,TieLine,SEASONAL,380.0,2500.0,1732.0,173.0,819.0,1384.0,2,False
2024-08-29 17:00:00+00:00,10T-DE-NL-00005N,Maasbracht - Oberzier 380 white,AMPRION,OPPOSITE,NL,DE,Maasbracht,Oberzier,TieLine,SEASONAL,380.0,2500.0,1732.0,173.0,-819.0,1664.0,3,False
2024-08-29 17:00:00+00:00,10T-HR-SI-000022,Pehlin - Divaca,HOPS,DIRECT,HR,SI,Pehlin,Divaca,TieLine,SEASONAL,220.0,960.0,374.0,37.0,-84.0,179.0,1,False
2024-08-29 17:00:00+00:00,10T-HR-SI-000022,Pehlin - Divaca,HOPS,OPPOSITE,HR,SI,Pehlin,Divaca,TieLine,SEASONAL,220.0,960.0,374.0,37.0,49.0,420.0,2,False
2024-08-29 17:00:00+00:00,10T-HU-SK-00001T,Levice - God,SEPS,DIRECT,SK,HU,Levice,God,TieLine,FIXED,380.0,2000.0,1386.0,139.0,1096.0,750.0,1,False
2024-08-29 17:00:00+00:00,10T-HU-UA-00002F,Kisvarda - Mukachevo,MAVIR,DIRECT,HU,UA,Kisvarda,Mukachevo,TieLine,SEASONAL,220.0,640.0,249.0,25.0,-30.0,162.0,1,False
2024-08-29 17:00:00+00:00,10T-RO-RS-00001V,Portile de Fier - Djerdap,TRANSELECTRICA,OPPOSITE,RO,RS,Portile de Fier,Djerdap,TieLine,SEASONAL,380.0,1836.0,1272.0,127.0,758.0,407.0,1,False
2024-08-29 17:00:00+00:00,10T-SK-UA-00001W,V.Kapusany - Mukachevo (WPS),SEPS,DIRECT,SK,UA,Velke Kapusany,Mukachevo,TieLine,SEASONAL,380.0,1570.0,1088.0,109.0,626.0,737.0,1,False
2024-08-29 17:00:00+00:00,10T-SK-UA-00001W,V.Kapusany - Mukachevo (WPS),SEPS,OPPOSITE,SK,UA,Velke Kapusany,Mukachevo,TieLine,SEASONAL,380.0,1570.0,1088.0,109.0,-626.0,1221.0,1,False
2024-08-29 17:00:00+00:00,10T1001A1001A09N,Dobrzen - Detmarovice,PSE,DIRECT,PL,CZ,Dobrzen,Detmarovice,TieLine,DYNAMIC,380.0,1769.0,1226.0,123.0,537.0,569.0,1,False
2024-08-29 17:00:00+00:00,10T1001C--00056R,Gabcikovo - Gonyu,MAVIR,OPPOSITE,SK,HU,Gabcikovo,Gonyu,TieLine,FIXED,380.0,2000.0,1386.0,139.0,-484.0,1202.0,1,False
2024-08-29 17:00:00+00:00,10T1001C--00101B,Cirkovce - Heviz,MAVIR,DIRECT,SI,HU,Cirkovce,Heviz,TieLine,FIXED,380.0,2000.0,1109.0,139.0,719.0,1066.0,3,True
2024-08-29 17:00:00+00:00,10T1001C--00101B,Cirkovce - Heviz,MAVIR,OPPOSITE,SI,HU,Cirkovce,Heviz,TieLine,FIXED,380.0,2000.0,1109.0,139.0,-719.0,930.0,2,True
2024-08-29 17:00:00+00:00,10T1001C--001223,Sokolnice - Zaya - V244,CEPS,OPPOSITE,CZ,AT,Sokolnice,Zaya,TieLine,DYNAMIC,220.0,778.0,303.0,30.0,-67.0,345.0,1,False
2024-08-29 17:00:00+00:00,11T0-0000-0013-F,PST Vierraden 441,50HERTZ,OPPOSITE,DE,DE,Vierraden,Vierraden,PST,FIXED,380.0,2000.0,1386.0,139.0,-786.0,1662.0,1,False
2024-08-29 17:00:00+00:00,11T0-0000-0781-W,Y-Oberzier (-Paffendorf - Sechtem) SECHTM N,AMPRION,DIRECT,DE,DE,Oberzier,Y-Paffendorf,Line,DYNAMIC,380.0,3147.0,2180.0,218.0,1826.0,1296.0,1,False
2024-08-29 17:00:00+00:00,11T0-0000-1496-M,Emscherbruch  - Mengede  RECKLI N,AMPRION,OPPOSITE,DE,DE,Emscherbruch,Mengede,Line,DYNAMIC,380.0,2977.0,2063.0,206.0,-403.0,1499.0,1,False
2024-08-29 17:00:00+00:00,11TD2L000000003L,Altheim - Sittling 219,TENNETGMBH,OPPOSITE,DE,DE,Altheim,Sittling,Line,DYNAMIC,220.0,937.0,365.0,37.0,274.0,95.0,1,False
2024-08-29 17:00:00+00:00,14T-220-0-002213,Tauern - Weissenbach 221,APG,DIRECT,AT,AT,Tauern,Weissenbach,Line,SEASONAL,220.0,821.0,320.0,32.0,400.0,112.0,1,False
2024-08-29 17:00:00+00:00,14T-220-0-0273BO,Strass - Thaur 273B,APG,DIRECT,AT,AT,Strass,Thaur,Line,SEASONAL,220.0,1090.0,425.0,42.0,151.0,269.0,1,False
2024-08-29 17:00:00+00:00,14T-22220-TAPSTO,Tauern - Tauern TAPST,APG,OPPOSITE,AT,AT,Tauern,Tauern,PST,SEASONAL,220.0,1493.0,582.0,58.0,578.0,275.0,1,False
2024-08-29 17:00:00+00:00,14T-380-0-0476KK,Kainachtal - Y_Mellach 476KT,APG,DIRECT,AT,AT,Kainachtal,Y_Mellach,Line,SEASONAL,380.0,2400.0,1663.0,166.0,208.0,1067.0,1,False
2024-08-29 17:00:00+00:00,14T-380-0-475SRK,Oststeiermark - Y_Mellach 475SR,APG,OPPOSITE,AT,AT,Oststeiermark,Y_Mellach,Line,SEASONAL,380.0,2400.0,1663.0,166.0,247.0,1019.0,1,False
2024-08-29 17:00:00+00:00,14T-38220-WT041O,Westtirol 1 - Westtirol 2 WTRHU41,APG,OPPOSITE,AT,AT,Westtirol 1,Westtirol 2,Transformer,SEASONAL,220.0,1443.0,1000.0,100.0,376.0,346.0,3,False
2024-08-29 17:00:00+00:00,15T-M000002791-J,Gonyu - Gyor,MAVIR,DIRECT,HU,HU,Gonyu,Gyor,Line,FIXED,380.0,2000.0,1386.0,139.0,565.0,877.0,1,False
2024-08-29 17:00:00+00:00,19T000000001304A,Krosno Iskrzynia - Rzeszow,PSE,OPPOSITE,PL,PL,Krosno Iskrzynia,Rzeszow,Line,DYNAMIC,380.0,1209.0,838.0,84.0,595.0,355.0,1,False
2024-08-29 17:00:00+00:00,19T0000000063830,Mikulowa PST1,PSE,DIRECT,PL,PL,Mikulowa PST1,Mikulowa PST1,PST,DYNAMIC,380.0,1905.0,1320.0,132.0,963.0,605.0,1,False
2024-08-29 17:00:00+00:00,19T0000000063830,Mikulowa PST1,PSE,OPPOSITE,PL,PL,Mikulowa PST1,Mikulowa PST1,PST,DYNAMIC,380.0,1905.0,1320.0,132.0,-963.0,1771.0,1,False
2024-08-29 17:00:00+00:00,19T000000006396S,Polaniec - Tarnow,PSE,DIRECT,PL,PL,Polaniec,Tarnow,Line,DYNAMIC,380.0,1209.0,838.0,84.0,511.0,336.0,1,False
2024-08-29 17:00:00+00:00,22T-BE-IN-LI018R,Lixhe - Gramme 380.11,ELIA,DIRECT,BE,BE,Gramme,Lixhe,Line,SEASONAL,380.0,2051.0,1421.0,142.0,1085.0,947.0,1,False
2024-08-29 17:00:00+00:00,22T-BE-IN-LI02AK,Doel - Zandvliet 380.25,ELIA,DIRECT,BE,BE,Doel,Zandvliet,Line,SEASONAL,380.0,2130.0,1476.0,148.0,296.0,872.0,1,False
2024-08-29 17:00:00+00:00,22T-BE-PST--001W,PST Van Eyck 1,ELIA,DIRECT,BE,BE,Van Eyck,Van Eyck,PST,SEASONAL,380.0,2042.0,1415.0,141.0,-196.0,1359.0,1,False
2024-08-29 17:00:00+00:00,22T-BE-PST--002U,PST Van Eyck 2,ELIA,DIRECT,BE,BE,Van Eyck,Van Eyck,PST,SEASONAL,380.0,2042.0,1415.0,141.0,46.0,1420.0,4,False
2024-08-29 17:00:00+00:00,22T-BE-PST--002U,PST Van Eyck 2,ELIA,OPPOSITE,BE,BE,Van Eyck,Van Eyck,PST,SEASONAL,380.0,2042.0,1415.0,141.0,101.0,1035.0,3,False
2024-08-29 17:00:00+00:00,24T-V425-0000004,V.Dur - Krizovany,SEPS,DIRECT,SK,SK,V.Dur,Krizovany,Line,FIXED,380.0,2100.0,1455.0,145.0,-577.0,1042.0,1,False
2024-08-29 17:00:00+00:00,24T-V429-0000005,Gabcikovo - P.Biskupice,SEPS,DIRECT,SK,SK,Gabcikovo,P.Biskupice,Line,FIXED,380.0,2280.0,1580.0,158.0,-503.0,1137.0,1,False
2024-08-29 17:00:00+00:00,24T-V490-000000G,V.Dur - Levice 1,SEPS,DIRECT,SK,SK,V.Dur,Levice,Line,FIXED,380.0,2100.0,1455.0,145.0,1413.0,610.0,1,False
2024-08-29 17:00:00+00:00,24T-V493-000000Q,H.Zdana - Sucany,SEPS,DIRECT,SK,SK,H.Zdana,Sucany,Line,FIXED,380.0,2000.0,1386.0,139.0,-60.0,989.0,1,False
2024-08-29 17:00:00+00:00,30T-ROSI400AT--1,TR Rosiori 400/220 1,TRANSELECTRICA,DIRECT,RO,RO,Rosiori,Rosiori,Transformer,SEASONAL,220.0,577.0,400.0,40.0,314.0,77.0,1,False
2024-08-29 17:00:00+00:00,30TPARO220TRGJ-Q,Paroseni - Targu Jiu Nord,TRANSELECTRICA,OPPOSITE,RO,RO,Paroseni,Targu Jiu Nord,Line,SEASONAL,220.0,690.0,269.0,27.0,86.0,122.0,5,False
2024-08-29 17:00:00+00:00,31T-0000-A-00200,220 kV Brinje - VE Padene,HOPS,OPPOSITE,HR,HR,Brinje,VE Padene,Line,SEASONAL,220.0,815.0,318.0,32.0,-22.0,189.0,1,False
2024-08-29 17:00:00+00:00,49T000000000000O,Zwolle - Hengelo 380 Wit,TENNETBV,DIRECT,NL,NL,Zwolle,Hengelo,Line,SEASONAL,380.0,2500.0,1732.0,173.0,1258.0,932.0,1,False
2024-08-29 17:00:00+00:00,49T0000000000274,Krimpen a/d IJssel - Geertruidenberg 380 Wit,TENNETBV,DIRECT,NL,NL,Krimpen a/d IJssel,Geertruidenberg,Line,SEASONAL,380.0,2826.0,1958.0,196.0,469.0,1730.0,1,False
2024-08-29 18:00:00+00:00,10T-AT-CZ-00003X,Duernrohr 1 - Slavetice 437,APG,OPPOSITE,AT,CZ,Duernrohr 1,Slavetice,TieLine,SEASONAL,380.0,2804.0,1943.0,194.0,582.0,1014.0,1,False
2024-08-29 18:00:00+00:00,10T-AT-DE-000037,Pleinting - St. Peter 258,APG,DIRECT,DE,AT,Pleinting,St. Peter,TieLine,SEASONAL,220.0,1561.0,593.0,61.0,405.0,181.0,2,True
2024-08-29 18:00:00+00:00,10T-AT-SI-00001T,Kainachtal - Maribor 473,APG,OPPOSITE,AT,SI,Kainachtal,Maribor,TieLine,SEASONAL,380.0,1920.0,1330.0,133.0,-787.0,1351.0,1,False
2024-08-29 18:00:00+00:00,10T-AT-SI-00003P,Obersielach - Podlog 247,APG,DIRECT,AT,SI,Obersielach,Podlog,TieLine,SEASONAL,220.0,1101.0,429.0,43.0,414.0,130.0,4,False
