hour,eic,direction,cont_name,branch_eic,branch_name,substation_from,substation_to,element_type
2024-08-28 22:00:00+00:00,49T0000000000274,DIRECT,Krimpen a/d IJssel - Geertruidenberg 380 Zwart,49T0000000000282,Krimpen a/d IJssel - Geertruidenberg 380 Zwart,Krimpen a/d IJssel,Geertruidenberg,Line
2024-08-28 22:00:00+00:00,19T000000001304A,OPPOSITE,Krosno Iskrzynia - Tarnow,19T000000000296P,Krosno Iskrzynia - Tarnow,Krosno Iskrzynia,Tarnow,Line
2024-08-28 22:00:00+00:00,19T000000004057N,DIRECT,Mikulowa AT2,19T000000004058L,Mikulowa AT2,Mikulowa AT2,Mikulowa AT2,Transformer
2024-08-28 22:00:00+00:00,19T000000004057N,OPPOSITE,Mikulowa AT2,19T000000004058L,Mikulowa AT2,Mikulowa AT2,Mikulowa AT2,Transformer
2024-08-28 22:00:00+00:00,19T0000000063830,DIRECT,Hagenwerder - Mikulowa 568 Mikulowa - Hagenwerder 568,10T-DE-PL-00001D,Hagenwerder - Mikulowa 568,Hagenwerder,Mikulowa,TieLine
2024-08-28 22:00:00+00:00,19T0000000063830,DIRECT,Hagenwerder - Mikulowa 568 Mikulowa - Hagenwerder 568,10T-DE-PL-00001D,Mikulowa - Hagenwerder 568,Mikulowa 568,Hagenwerder,TieLine
2024-08-28 22:00:00+00:00,19T0000000063830,OPPOSITE,Hagenwerder - Mikulowa 568 Mikulowa - Hagenwerder 568,10T-DE-PL-00001D,Hagenwerder - Mikulowa 568,Hagenwerder,Mikulowa,TieLine
2024-08-28 22:00:00+00:00,19T0000000063830,OPPOSITE,Hagenwerder - Mikulowa 568 Mikulowa - Hagenwerder 568,10T-DE-PL-00001D,Mikulowa - Hagenwerder 568,Mikulowa 568,Hagenwerder,TieLine
2024-08-28 22:00:00+00:00,10T1001A1001A09N,DIRECT,Nosovice - Wielopole  Wielopole - Nosovice,10T-CZ-PL-00004A,Nosovice - Wielopole,Nosovice,Wielopole,TieLine
2024-08-28 22:00:00+00:00,10T1001A1001A09N,DIRECT,Nosovice - Wielopole  Wielopole - Nosovice,10T-CZ-PL-00004A,Wielopole - Nosovice,Wielopole,Nosovice,TieLine
2024-08-28 22:00:00+00:00,10T-CZ-PL-00004A,DIRECT,Dobrzen - Detmarovice Dobrzen - Detmarovice,10T1001A1001A09N,Dobrzen - Detmarovice,Dobrzen,Detmarovice,TieLine
2024-08-28 22:00:00+00:00,10T-CZ-PL-00004A,DIRECT,Dobrzen - Detmarovice Dobrzen - Detmarovice,10T1001A1001A09N,Dobrzen - Detmarovice,Detmarovice,Dobrzen,TieLine
2024-08-28 22:00:00+00:00,10T-CZ-PL-00004A,OPPOSITE,Dobrzen - Detmarovice Dobrzen - Detmarovice,10T1001A1001A09N,Dobrzen - Detmarovice,Dobrzen,Detmarovice,TieLine
2024-08-28 22:00:00+00:00,10T-CZ-PL-00004A,OPPOSITE,Dobrzen - Detmarovice Dobrzen - Detmarovice,10T1001A1001A09N,Dobrzen - Detmarovice,Detmarovice,Dobrzen,TieLine
2024-08-28 22:00:00+00:00,30TPARO220TRGJ-Q,OPPOSITE,Portile de Fier - Resita c1 Portile de Fier - Resita c2,30TPDFE220RESI1S,Portile de Fier - Resita c1,Portile de Fier,Resita c1,Line
2024-08-28 22:00:00+00:00,30TPARO220TRGJ-Q,OPPOSITE,Portile de Fier - Resita c1 Portile de Fier - Resita c2,30TPDFE220RESI2Q,Portile de Fier - Resita c2,Portile de Fier,Resita c2,Line
2024-08-28 22:00:00+00:00,30TPARO220TRGJ-Q,OPPOSITE,Resita - Timisoara c1 Resita - Timisoara c2,30TRESI220TIMI1L,Resita - Timisoara c1,Resita,Timisoara c1,Line
2024-08-28 22:00:00+00:00,30TPARO220TRGJ-Q,OPPOSITE,Resita - Timisoara c1 Resita - Timisoara c2,30TRESI220TIMI2J,Resita - Timisoara c2,Resita,Timisoara c2,Line
2024-08-28 22:00:00+00:00,30TPARO220TRGJ-Q,OPPOSITE,Sibiu Sud - Tantareni,30TSIBI400TINT-1,Sibiu Sud - Tantareni,Sibiu Sud,Tantareni,Line
2024-08-28 22:00:00+00:00,30TRESI220TIMI1L,DIRECT,Resita - Timisoara c2,30TRESI220TIMI2J,Resita - Timisoara c2,Resita,Timisoara c2,Line
2024-08-28 22:00:00+00:00,30TPDFE220RESI1S,DIRECT,Portile de Fier - Djerdap,10T-RO-RS-00001V,Portile de Fier - Djerdap,Portile de Fier,Djerdap,TieLine
2024-08-28 22:00:00+00:00,30T-ROSI400AT--1,DIRECT,Rosiori - Gadalin,30TGADA400ROSI-A,Rosiori - Gadalin,Rosiori,Gadalin,Line
2024-08-28 22:00:00+00:00,10T-RO-RS-00001V,OPPOSITE,Tantareni - Kozlodui c2 Tantareni - Kozlodui c1,10T-BG-RO-00001A,Tantareni - Kozlodui c2,Tantareni,Kozlodui,TieLine
2024-08-28 22:00:00+00:00,10T-RO-RS-00001V,OPPOSITE,Tantareni - Kozlodui c2 Tantareni - Kozlodui c1,10T-RO-BG-00002A,Tantareni - Kozlodui c1,Tantareni,Kozlodui,TieLine
2024-08-28 22:00:00+00:00,10T1001C--00101B,DIRECT,Kainachtal - Maribor 473 400 kV Maribor - Kainachtal 1,10T-AT-SI-00001T,Kainachtal - Maribor 473,Kainachtal,Maribor,TieLine
2024-08-28 22:00:00+00:00,10T1001C--00101B,DIRECT,Kainachtal - Maribor 473 400 kV Maribor - Kainachtal 1,10T-AT-SI-00001T,400 kV Maribor - Kainachtal 1,Maribor,Kainachtal,TieLine
2024-08-28 22:00:00+00:00,10T1001C--00101B,DIRECT,Zerjavinec - Cirkovce 400 kV Cirkovce - Zerjavinec,10T1001C--001037,Zerjavinec - Cirkovce,Zerjavinec,Cirkovce,TieLine
2024-08-28 22:00:00+00:00,10T1001C--00101B,DIRECT,Zerjavinec - Cirkovce 400 kV Cirkovce - Zerjavinec,10T1001C--001037,400 kV Cirkovce - Zerjavinec,Cirkovce,Zerjavinec,TieLine
2024-08-28 22:00:00+00:00,10T1001C--00101B,OPPOSITE,Kainachtal - Maribor 473 400 kV Maribor - Kainachtal 1,10T-AT-SI-00001T,Kainachtal - Maribor 473,Kainachtal,Maribor,TieLine
2024-08-28 22:00:00+00:00,10T1001C--00101B,OPPOSITE,Kainachtal - Maribor 473 400 kV Maribor - Kainachtal 1,10T-AT-SI-00001T,400 kV Maribor - Kainachtal 1,Maribor,Kainachtal,TieLine
2024-08-28 22:00:00+00:00,10T1001C--00101B,OPPOSITE,Zerjavinec - Cirkovce 400 kV Cirkovce - Zerjavinec,10T1001C--001037,Zerjavinec - Cirkovce,Zerjavinec,Cirkovce,TieLine
2024-08-28 22:00:00+00:00,10T1001C--00101B,OPPOSITE,Zerjavinec - Cirkovce 400 kV Cirkovce - Zerjavinec,10T1001C--001037,400 kV Cirkovce - Zerjavinec,Cirkovce,Zerjavinec,TieLine
2024-08-28 22:00:00+00:00,10T-HU-SK-00001T,DIRECT,R.Sobota - Sajoivanka  R.Sobota - Sajoivanka,10T1001C--00054V,R.Sobota - Sajoivanka,R.Sobota,Sajoivanka,TieLine
2024-08-28 22:00:00+00:00,10T-HU-SK-00001T,DIRECT,R.Sobota - Sajoivanka  R.Sobota - Sajoivanka,10T1001C--00054V,R.Sobota - Sajoivanka,R.Sobota,Sajoivanka,TieLine
2024-08-28 22:00:00+00:00,10T-SK-UA-00001W,DIRECT,R.Sobota - Sajoivanka  R.Sobota - Sajoivanka,10T1001C--00054V,R.Sobota - Sajoivanka,R.Sobota,Sajoivanka,TieLine
2024-08-28 22:00:00+00:00,10T-SK-UA-00001W,DIRECT,R.Sobota - Sajoivanka  R.Sobota - Sajoivanka,10T1001C--00054V,R.Sobota - Sajoivanka,R.Sobota,Sajoivanka,TieLine
2024-08-28 22:00:00+00:00,24T-V429-0000005,DIRECT,V.Dur - Krizovany,24T-V425-0000004,V.Dur - Krizovany,V.Dur,Krizovany,Line
2024-08-28 22:00:00+00:00,24T-V493-000000Q,DIRECT,Bosaca - Varin,24T-V495-0000008,Bosaca - Varin,Bosaca,Varin,Line
2024-08-28 22:00:00+00:00,24T-V490-000000G,DIRECT,V.Dur - Levice 2,24T-V491-0000007,V.Dur - Levice 2,V.Dur,Levice,Line
2024-08-28 22:00:00+00:00,24T-V425-0000004,DIRECT,Gabcikovo - P.Biskupice,24T-V429-0000005,Gabcikovo - P.Biskupice,Gabcikovo,P.Biskupice,Line
2024-08-28 22:00:00+00:00,10T-SK-UA-00001W,OPPOSITE,R.Sobota - Sajoivanka  R.Sobota - Sajoivanka,10T1001C--00054V,R.Sobota - Sajoivanka,R.Sobota,Sajoivanka,TieLine
2024-08-28 22:00:00+00:00,10T-SK-UA-00001W,OPPOSITE,R.Sobota - Sajoivanka  R.Sobota - Sajoivanka,10T1001C--00054V,R.Sobota - Sajoivanka,R.Sobota,Sajoivanka,TieLine
2024-08-28 22:00:00+00:00,10T-CZ-SK-00002W,OPPOSITE,Lemesany - Krosno Iskrz 1 Lemesany - Krosno Iskrz 1,10T-PL-SK-00001W,Lemesany - Krosno Iskrz 1,Lemesany,Krosno Iskrz,TieLine
2024-08-28 22:00:00+00:00,10T-CZ-SK-00002W,OPPOSITE,Lemesany - Krosno Iskrz 1 Lemesany - Krosno Iskrz 1,10T-PL-SK-00001W,Lemesany - Krosno Iskrz 1,Lemesany,Krosno Iskrz 1,TieLine
2024-08-28 22:00:00+00:00,10T-CZ-SK-00002W,OPPOSITE,Lemesany - Krosno Iskrz 2 Lemesany - Krosno Iskrz 2,10T-PL-SK-00002U,Lemesany - Krosno Iskrz 2,Lemesany,Krosno Iskrz,TieLine
2024-08-28 22:00:00+00:00,10T-CZ-SK-00002W,OPPOSITE,Lemesany - Krosno Iskrz 2 Lemesany - Krosno Iskrz 2,10T-PL-SK-00002U,Lemesany - Krosno Iskrz 2,Lemesany,Krosno Iskrz 2,TieLine
2024-08-28 22:00:00+00:00,10T-CZ-SK-00002W,OPPOSITE,Sp.Nova Ves - Lemesany,24T-V408-000000Y,Sp.Nova Ves - Lemesany,Sp.Nova Ves,Lemesany,Line
2024-08-28 22:00:00+00:00,24T-V425-0000004,OPPOSITE,Gabcikovo - P.Biskupice,24T-V429-0000005,Gabcikovo - P.Biskupice,Gabcikovo,P.Biskupice,Line
2024-08-28 23:00:00+00:00,14T-221-0-00223Q,OPPOSITE,Hessenberg - Weissenbach 224,14T-220-0-00224Y,Hessenberg - Weissenbach 224,Hessenberg,Weissenbach,Line
2024-08-28 23:00:00+00:00,10T-AT-SI-00003P,DIRECT,Kainachtal - Obersielach 471,14T-380-0-00471D,Kainachtal - Obersielach 471,Kainachtal,Obersielach,Line
2024-08-28 23:00:00+00:00,10T-AT-SI-00003P,DIRECT,Kainachtal - Maribor 473 400 kV Maribor - Kainachtal 1,10T-AT-SI-00001T,Kainachtal - Maribor 473,Kainachtal,Maribor,TieLine
2024-08-28 23:00:00+00:00,10T-AT-SI-00003P,DIRECT,Kainachtal - Maribor 473 400 kV Maribor - Kainachtal 1,10T-AT-SI-00001T,400 kV Maribor - Kainachtal 1,Maribor,Kainachtal,TieLine
2024-08-28 23:00:00+00:00,10T-AT-SI-00003P,OPPOSITE,Kainachtal - Maribor 473 400 kV Maribor - Kainachtal 1,10T-AT-SI-00001T,Kainachtal - Maribor 473,Kainachtal,Maribor,TieLine
2024-08-28 23:00:00+00:00,10T-AT-SI-00003P,OPPOSITE,Kainachtal - Maribor 473 400 kV Maribor - Kainachtal 1,10T-AT-SI-00001T,400 kV Maribor - Kainachtal 1,Maribor,Kainachtal,TieLine
2024-08-28 23:00:00+00:00,10T-AT-SI-00003P,DIRECT,400 kV Cirkovce - Podlog,28T000000000301K,400 kV Cirkovce - Podlog,Cirkovce,Podlog,Line
2024-08-28 23:00:00+00:00,10T-AT-SI-00003P,OPPOSITE,400 kV Cirkovce - Podlog,28T000000000301K,400 kV Cirkovce - Podlog,Cirkovce,Podlog,Line
2024-08-28 23:00:00+00:00,10T-AT-SI-00003P,DIRECT,400 kV Cirkovce - Krsko,28T000000000300M,400 kV Cirkovce - Krsko,Cirkovce,Krsko,Line
2024-08-28 23:00:00+00:00,10T-AT-DE-000037,DIRECT,Pirach Neu - Pleinting 296/257 Pirach Neu - Pirach 296/257,11T0-0000-2108-O,Pirach Neu - Pleinting 296/257,Pirach Neu,Pleinting,Line
2024-08-28 23:00:00+00:00,10T-AT-DE-000037,DIRECT,Pirach Neu - Pleinting 296/257 Pirach Neu - Pirach 296/257,11T0-0000-2108-O,Pirach Neu - Pirach 296/257,Pirach Neu,Pirach,Line
2024-08-28 23:00:00+00:00,14T-220-0-0273BO,DIRECT,Strass - Thaur 274B,14T-220-0-0274BL,Strass - Thaur 274B,Strass,Thaur,Line
2024-08-28 23:00:00+00:00,10T-AT-CZ-00003X,OPPOSITE,Slavetice - Durnrohr - V438  Duernrohr 1 - Slavetice 438,10T-AT-CZ-00004V,Slavetice - Durnrohr - V438,Slavetice,Durnrohr,TieLine
2024-08-28 23:00:00+00:00,10T-AT-CZ-00003X,OPPOSITE,Slavetice - Durnrohr - V438  Duernrohr 1 - Slavetice 438,10T-AT-CZ-00004V,Duernrohr 1 - Slavetice 438,Duernrohr 1,Slavetice,TieLine
2024-08-28 23:00:00+00:00,10T-AT-SI-00001T,DIRECT,Kainachtal - Maribor 474 400 kV Maribor - Kainachtal 2,10T-AT-SI-00002R,Kainachtal - Maribor 474,Kainachtal,Maribor,TieLine
2024-08-28 23:00:00+00:00,10T-AT-SI-00001T,DIRECT,Kainachtal - Maribor 474 400 kV Maribor - Kainachtal 2,10T-AT-SI-00002R,400 kV Maribor - Kainachtal 2,Maribor,Kainachtal,TieLine
2024-08-28 23:00:00+00:00,10T-AT-SI-00001T,OPPOSITE,Kainachtal - Maribor 474 400 kV Maribor - Kainachtal 2,10T-AT-SI-00002R,Kainachtal - Maribor 474,Kainachtal,Maribor,TieLine
2024-08-28 23:00:00+00:00,10T-AT-SI-00001T,OPPOSITE,Kainachtal - Maribor 474 400 kV Maribor - Kainachtal 2,10T-AT-SI-00002R,400 kV Maribor - Kainachtal 2,Maribor,Kainachtal,TieLine
2024-08-28 23:00:00+00:00,14T-38220-WT041O,OPPOSITE,Westtirol 2 - Voehringen 411 Westtirol - Voehringen FUESSN W,10T1001C--00037V,Westtirol 2 - Voehringen 411,Westtirol 2,Voehringen,TieLine
2024-08-28 23:00:00+00:00,14T-38220-WT041O,OPPOSITE,Westtirol 2 - Voehringen 411 Westtirol - Voehringen FUESSN W,10T1001C--00037V,Westtirol - Voehringen FUESSN W,Westtirol,Voehringen,TieLine
2024-08-28 23:00:00+00:00,14T-38220-WT041O,DIRECT,Buers - Westtirol ws (421) Westtirol 1 - Buers 421,10T-AT-DE-000053,Buers - Westtirol ws (421),Buers,Westtirol,TieLine
2024-08-28 23:00:00+00:00,14T-38220-WT041O,DIRECT,Buers - Westtirol ws (421) Westtirol 1 - Buers 421,10T-AT-DE-000053,Westtirol 1 - Buers 421,Buers,Westtirol,TieLine
2024-08-28 23:00:00+00:00,14T-38220-WT041O,OPPOSITE,Buers - Westtirol ws (421) Westtirol 1 - Buers 421,10T-AT-DE-000053,Buers - Westtirol ws (421),Buers,Westtirol,TieLine
2024-08-28 23:00:00+00:00,14T-38220-WT041O,OPPOSITE,Buers - Westtirol ws (421) Westtirol 1 - Buers 421,10T-AT-DE-000053,Westtirol 1 - Buers 421,Buers,Westtirol,TieLine
2024-08-28 23:00:00+00:00,14T-38220-ZZ041D,DIRECT,Zell am Ziller 1 - Zell am Ziller 2 ZZRHU42,14T-38220-ZZ042B,Zell am Ziller 1 - Zell am Ziller 2 ZZRHU42,Zell am Ziller 1,Zell am Ziller 2,Transformer
2024-08-28 23:00:00+00:00,10T-BE-FR-000015,DIRECT,Avelgem - Horta 380.102,22T20161020---1E,Avelgem - Horta 380.102,Avelgem,Horta,Line
2024-08-28 23:00:00+00:00,10T-BE-FR-000015,OPPOSITE,Avelgem - Horta 380.102,22T20161020---1E,Avelgem - Horta 380.102,Avelgem,Horta,Line
2024-08-28 23:00:00+00:00,10T-BE-FR-000015,OPPOSITE,Lixhe - Van Eyck 380.91 Alegro HVDC,22T20180102---2W,Lixhe - Van Eyck 380.91,Lixhe,Van Eyck,Line
2024-08-28 23:00:00+00:00,10T-BE-FR-000015,OPPOSITE,Lixhe - Van Eyck 380.91 Alegro HVDC,22T201903146---W,NA,NA,NA,
2024-08-28 23:00:00+00:00,10T-BE-FR-000015,OPPOSITE,PST Van Eyck 2,22T-BE-PST--002U,PST Van Eyck 2,Van Eyck,Van Eyck,PST
2024-08-28 23:00:00+00:00,22T-BE-IN-LI018R,DIRECT,Y-Van Eyck (-Andre Dumont - Gramme) 380.12 Y-Andre Dumont (-Gramme - Van Eyck) 380.12 Y-Gramme (-Andre Dumont - Van Eyck) 380.12,22T20161020---48,Y-Van Eyck (-Andre Dumont - Gramme) 380.12,Van Eyck,Zuttendaal,Line
2024-08-28 23:00:00+00:00,22T-BE-IN-LI018R,DIRECT,Y-Van Eyck (-Andre Dumont - Gramme) 380.12 Y-Andre Dumont (-Gramme - Van Eyck) 380.12 Y-Gramme (-Andre Dumont - Van Eyck) 380.12,22T20161020---48,Y-Andre Dumont (-Gramme - Van Eyck) 380.12,Andre Dumont,Zuttendaal,Line
2024-08-28 23:00:00+00:00,22T-BE-IN-LI018R,DIRECT,Y-Van Eyck (-Andre Dumont - Gramme) 380.12 Y-Andre Dumont (-Gramme - Van Eyck) 380.12 Y-Gramme (-Andre Dumont - Van Eyck) 380.12,22T20161020---48,Y-Gramme (-Andre Dumont - Van Eyck) 380.12,Gramme,Zuttendaal,Line
2024-08-28 23:00:00+00:00,22T-BE-PST--001W,DIRECT,PST Van Eyck 2,22T-BE-PST--002U,PST Van Eyck 2,Van Eyck,Van Eyck,PST
2024-08-28 23:00:00+00:00,22T-BE-PST--002U,DIRECT,Achene - Lonny 380.19 Achene - Lonny 19,10T-BE-FR-000015,Achene - Lonny 380.19,Achene,Lonny,TieLine
2024-08-28 23:00:00+00:00,22T-BE-PST--002U,DIRECT,Achene - Lonny 380.19 Achene - Lonny 19,10T-BE-FR-000015,Achene - Lonny 19,Achene,Lonny,TieLine
2024-08-28 23:00:00+00:00,22T-BE-PST--002U,DIRECT,Y-Bruegel (-Mercator - Verbrande Brug) 380.36 Y-Mercator (-Bruegel - Verbrande Brug) 380.36 Y-Verbrande Brug (-Bruegel - Mercator) 380.36,22T-BE-IN-LI006Y,Y-Bruegel (-Mercator - Verbrande Brug) 380.36,Bruegel,Buggenhout,Line
2024-08-28 23:00:00+00:00,22T-BE-PST--002U,DIRECT,Y-Bruegel (-Mercator - Verbrande Brug) 380.36 Y-Mercator (-Bruegel - Verbrande Brug) 380.36 Y-Verbrande Brug (-Bruegel - Mercator) 380.36,22T-BE-IN-LI006Y,Y-Mercator (-Bruegel - Verbrande Brug) 380.36,Mercator,Buggenhout,Line
2024-08-28 23:00:00+00:00,22T-BE-PST--002U,DIRECT,Y-Bruegel (-Mercator - Verbrande Brug) 380.36 Y-Mercator (-Bruegel - Verbrande Brug) 380.36 Y-Verbrande Brug (-Bruegel - Mercator) 380.36,22T-BE-IN-LI006Y,Y-Verbrande Brug (-Bruegel - Mercator) 380.36,Verbrande Brug,Buggenhout,Line
2024-08-28 23:00:00+00:00,22T-BE-PST--002U,DIRECT,PST Van Eyck 1,22T-BE-PST--001W,PST Van Eyck 1,Van Eyck,Van Eyck,PST
2024-08-28 23:00:00+00:00,22T-BE-PST--002U,OPPOSITE,Y-Bruegel (-Courcelles - Drogenbos) 380.33 Y-Courcelles (-Bruegel - Drogenbos) 380.33 Y-Drogenbos (-Bruegel - Courcelles) 380.33,22T-BE-IN-LI0017,Y-Bruegel (-Courcelles - Drogenbos) 380.33,Bruegel,Mekingen,Line
2024-08-28 23:00:00+00:00,22T-BE-PST--002U,OPPOSITE,Y-Bruegel (-Courcelles - Drogenbos) 380.33 Y-Courcelles (-Bruegel - Drogenbos) 380.33 Y-Drogenbos (-Bruegel - Courcelles) 380.33,22T-BE-IN-LI0017,Y-Courcelles (-Bruegel - Drogenbos) 380.33,Courcelles,Mekingen,Line
2024-08-28 23:00:00+00:00,22T-BE-PST--002U,OPPOSITE,Y-Bruegel (-Courcelles - Drogenbos) 380.33 Y-Courcelles (-Bruegel - Drogenbos) 380.33 Y-Drogenbos (-Bruegel - Courcelles) 380.33,22T-BE-IN-LI0017,Y-Drogenbos (-Bruegel - Courcelles) 380.33,Drogenbos,Mekingen,Line
2024-08-28 23:00:00+00:00,22T-BE-PST--002U,OPPOSITE,Gramme - Achene 380.10,22T-BE-IN-LI0130,Gramme - Achene 380.10,Achene,Gramme,Line
2024-08-28 23:00:00+00:00,22T-BE-PST--002U,OPPOSITE,PST Van Eyck 1,22T-BE-PST--001W,PST Van Eyck 1,Van Eyck,Van Eyck,PST
2024-08-28 23:00:00+00:00,22T-BE-IN-LI02AK,DIRECT,Doel - Zandvliet 380.26,22T20170512----9,Doel - Zandvliet 380.26,Doel,Zandvliet,Line
2024-08-28 23:00:00+00:00,22T-BE-PST--002U,DIRECT,Alegro HVDC,22T201903146---W,NA,NA,NA,
2024-08-28 23:00:00+00:00,22T-BE-PST--002U,OPPOSITE,Alegro HVDC,22T201903146---W,NA,NA,NA,
2024-08-28 23:00:00+00:00,10T-CZ-DE-00001W,DIRECT,Prestice - Etzenricht  Etzenricht - Prestice 442,10T-CZ-DE-00004Q,Prestice - Etzenricht,Prestice,Etzenricht,TieLine
2024-08-28 23:00:00+00:00,10T-CZ-DE-00001W,DIRECT,Prestice - Etzenricht  Etzenricht - Prestice 442,10T-CZ-DE-00004Q,Etzenricht - Prestice 442,Etzenricht,Prestice,TieLine
2024-08-28 23:00:00+00:00,10T-CZ-DE-00003S,DIRECT,Hradec - Rohrsdorf - V445  Hradec - Rohrsdorf 445,10T-CZ-DE-00002U,Hradec - Rohrsdorf - V445,Hradec,Rohrsdorf,TieLine
2024-08-28 23:00:00+00:00,10T-CZ-DE-00003S,DIRECT,Hradec - Rohrsdorf - V445  Hradec - Rohrsdorf 445,10T-CZ-DE-00002U,Hradec - Rohrsdorf 445,Hradec,Rohrsdorf,TieLine
2024-08-28 23:00:00+00:00,10T-CZ-SK-00001Y,DIRECT,Nosovice - Varin  Nosovice - Varin,10T-CZ-SK-00002W,Nosovice - Varin,Nosovice,Varin,TieLine
2024-08-28 23:00:00+00:00,10T-CZ-SK-00001Y,DIRECT,Nosovice - Varin  Nosovice - Varin,10T-CZ-SK-00002W,Nosovice - Varin,Nosovice,Varin,TieLine
2024-08-28 23:00:00+00:00,10T-CZ-SK-00001Y,OPPOSITE,Nosovice - Varin  Nosovice - Varin,10T-CZ-SK-00002W,Nosovice - Varin,Nosovice,Varin,TieLine
2024-08-28 23:00:00+00:00,10T-CZ-SK-00001Y,OPPOSITE,Nosovice - Varin  Nosovice - Varin,10T-CZ-SK-00002W,Nosovice - Varin,Nosovice,Varin,TieLine
2024-08-28 23:00:00+00:00,10T-CZ-SK-00002W,DIRECT,Krizovany - Sokolnice Sokolnice - Krizovany,10T-CZ-SK-00003U,Krizovany - Sokolnice,Krizovany,Sokolnice,TieLine
2024-08-28 23:00:00+00:00,10T-CZ-SK-00002W,DIRECT,Krizovany - Sokolnice Sokolnice - Krizovany,10T-CZ-SK-00003U,Sokolnice - Krizovany,Sokolnice,Krizovany,TieLine
2024-08-28 23:00:00+00:00,10T-CZ-SK-00002W,OPPOSITE,Krizovany - Sokolnice Sokolnice - Krizovany,10T-CZ-SK-00003U,Krizovany - Sokolnice,Krizovany,Sokolnice,TieLine
2024-08-28 23:00:00+00:00,10T-CZ-SK-00002W,OPPOSITE,Krizovany - Sokolnice Sokolnice - Krizovany,10T-CZ-SK-00003U,Sokolnice - Krizovany,Sokolnice,Krizovany,TieLine
2024-08-28 23:00:00+00:00,10T1001C--001223,OPPOSITE,Sokolnice - Zaya - V243 Zaya - Sokolnice 243,10T1001C--001215,Sokolnice - Zaya - V243,Sokolnice,Zaya,TieLine
2024-08-28 23:00:00+00:00,10T1001C--001223,OPPOSITE,Sokolnice - Zaya - V243 Zaya - Sokolnice 243,10T1001C--001215,Zaya - Sokolnice 243,Zaya,Sokolnice,TieLine
2024-08-28 23:00:00+00:00,10T1001C--001215,DIRECT,Sokolnice - Zaya - V244 Zaya - Sokolnice 244,10T1001C--001223,Sokolnice - Zaya - V244,Sokolnice,Zaya,TieLine
2024-08-28 23:00:00+00:00,10T1001C--001215,DIRECT,Sokolnice - Zaya - V244 Zaya - Sokolnice 244,10T1001C--001223,Zaya - Sokolnice 244,Zaya,Sokolnice,TieLine
2024-08-28 23:00:00+00:00,10T1001C--001215,OPPOSITE,Sokolnice - Zaya - V244 Zaya - Sokolnice 244,10T1001C--001223,Sokolnice - Zaya - V244,Sokolnice,Zaya,TieLine
2024-08-28 23:00:00+00:00,10T1001C--001215,OPPOSITE,Sokolnice - Zaya - V244 Zaya - Sokolnice 244,10T1001C--001223,Zaya - Sokolnice 244,Zaya,Sokolnice,TieLine
2024-08-28 23:00:00+00:00,10T-CZ-SK-00003U,DIRECT,Nosovice - Varin  Nosovice - Varin,10T-CZ-SK-00002W,Nosovice - Varin,Nosovice,Varin,TieLine
2024-08-28 23:00:00+00:00,10T-CZ-SK-00003U,DIRECT,Nosovice - Varin  Nosovice - Varin,10T-CZ-SK-00002W,Nosovice - Varin,Nosovice,Varin,TieLine
2024-08-28 23:00:00+00:00,10T-CZ-SK-00003U,OPPOSITE,Nosovice - Varin  Nosovice - Varin,10T-CZ-SK-00002W,Nosovice - Varin,Nosovice,Varin,TieLine
2024-08-28 23:00:00+00:00,10T-CZ-SK-00003U,OPPOSITE,Nosovice - Varin  Nosovice - Varin,10T-CZ-SK-00002W,Nosovice - Varin,Nosovice,Varin,TieLine
2024-08-28 23:00:00+00:00,10T-CZ-SK-00003U,DIRECT,Sokolnice - Stupava  Sokolnice - Stupava,10T-CZ-SK-00005Q,Sokolnice - Stupava,Sokolnice,Stupava,TieLine
2024-08-28 23:00:00+00:00,10T-CZ-SK-00003U,DIRECT,Sokolnice - Stupava  Sokolnice - Stupava,10T-CZ-SK-00005Q,Sokolnice - Stupava,Stupava,Sokolnice,TieLine
2024-08-28 23:00:00+00:00,10T-CZ-SK-00003U,OPPOSITE,Sokolnice - Stupava  Sokolnice - Stupava,10T-CZ-SK-00005Q,Sokolnice - Stupava,Sokolnice,Stupava,TieLine
2024-08-28 23:00:00+00:00,10T-CZ-SK-00003U,OPPOSITE,Sokolnice - Stupava  Sokolnice - Stupava,10T-CZ-SK-00005Q,Sokolnice - Stupava,Stupava,Sokolnice,TieLine
2024-08-28 23:00:00+00:00,10T-CZ-SK-00003U,DIRECT,H. Zivotice - Krasikov,27T-TLI-V458---B,H. Zivotice - Krasikov,H. Zivotice,Krasikov,Line
2024-08-28 23:00:00+00:00,10T-CZ-SK-00003U,OPPOSITE,H. Zivotice - Krasikov,27T-TLI-V458---B,H. Zivotice - Krasikov,H. Zivotice,Krasikov,Line
2024-08-28 23:00:00+00:00,10T-CZ-DE-00004Q,OPPOSITE,Hradec - Etzenricht  Etzenricht - Hradec 441,10T-CZ-DE-00001W,Hradec - Etzenricht,Hradec,Etzenricht,TieLine
2024-08-28 23:00:00+00:00,10T-CZ-DE-00004Q,OPPOSITE,Hradec - Etzenricht  Etzenricht - Hradec 441,10T-CZ-DE-00001W,Etzenricht - Hradec 441,Etzenricht,Hradec,TieLine
2024-08-28 23:00:00+00:00,11TD2L000000003L,DIRECT,Altheim - Sittling 220,11TD2L000000004J,Altheim - Sittling 220,Altheim,Sittling,Line
